x,y,z
2.33313,0.069652,2.24523
2.33285,0.083131,2.24503
2.33864,0.096858,2.24996
2.33828,0.110368,2.24969
2.33635,0.123796,2.24809
2.3359,0.137293,2.24775
2.33333,0.164172,2.24565
2.33668,0.191498,2.24855
2.33757,0.218703,2.24937
2.33599,0.245706,2.24811
2.33346,0.272602,2.24605
2.33048,0.313025,2.24363
2.34455,0.356015,2.25563
2.34074,0.396623,2.25251
2.3403,0.437863,2.25225
2.33931,0.492985,2.25156
2.33757,0.548198,2.25023
1.99998,0.517875,1.9651
1.71434,0.455241,1.72374
1.70404,0.504219,1.71517
1.97567,0.59536,1.94477
2.21175,0.679006,2.14434
1.95983,0.699148,1.93166
1.73936,0.687009,1.74548
1.55421,0.684514,1.58913
1.39467,0.679236,1.4544
1.24892,0.676629,1.33133
1.24565,0.752415,1.32876
1.24455,0.832029,1.32804
1.25131,0.920385,1.33398
1.24672,1.01437,1.33035
1.24776,1.11791,1.3315
1.2469,1.23725,1.33108
1.12088,1.287,1.22481
1.00733,1.27748,1.1289
0.900452,1.27224,1.03864
0.807443,1.27199,0.9601
0.720785,1.28039,0.886948
0.645586,1.27419,0.823434
0.576947,1.24626,0.765403
0.489041,1.10722,0.690812
0.424148,0.977593,0.635678
0.369539,0.86783,0.589278
0.26198,0.638814,0.497857
0.231974,0.590009,0.472392
0.243453,0.691023,0.482349
0.247413,0.792837,0.48596
0.255211,0.886503,0.492789
0.240379,0.9819,0.480515
0.243576,1.09873,0.483521
0.241454,1.23644,0.482089
0.215444,1.28587,0.460256
0.191109,1.27595,0.439681
0.171594,1.26512,0.423175
0.148571,1.17024,0.403486
0.133337,1.17707,0.39064
0.118146,1.21895,0.377923
0.105345,1.17903,0.367009
0.092021,1.16636,0.355725
0.081347,1.17925,0.346746
0.070518,1.24424,0.337773
0.06226,1.19007,0.330657
0.052618,1.16616,0.322453
0.044593,1.16306,0.315669
0.037163,1.16983,0.309413
0.029265,1.25571,0.302968
0.025077,1.25603,0.299433
0.018333,1.18941,0.293564
0.013915,1.17668,0.2898
0.009928,1.17491,0.286429
0.005786,1.16713,0.282911
0.001894,1.16732,0.279625
-0.001998,1.16748,0.276339
-0.005891,1.16762,0.273053
-0.009591,1.18073,0.269963
-0.012827,1.24182,0.26739
-0.016967,1.2419,0.263894
-0.021107,1.24196,0.260398
-0.025282,1.21899,0.256813
-0.029278,1.182,0.253342
-0.033166,1.17198,0.250033
-0.036997,1.16295,0.246775
-0.040862,1.16189,0.243508
-0.048608,1.1617,0.236967
-0.057611,1.21141,0.229495
-0.066992,1.25199,0.22168
-0.073798,1.21156,0.215827
-0.083437,1.15978,0.207552
-0.09579,1.1717,0.197153
-0.10718,1.2257,0.187677
-0.118754,1.21529,0.177876
-0.13088,1.16735,0.167512
-0.151809,1.21738,0.14997
-0.167816,1.17799,0.136351
-0.186201,1.16488,0.120792
-0.202423,1.22202,0.107244
-0.217799,1.16088,0.094101
-0.230241,1.16241,0.083599
-0.247534,1.21262,0.069128
-0.258224,1.15865,0.059961
-0.267533,1.16371,0.052113
-0.277339,1.17057,0.043851
-0.285003,1.18646,0.037422
-0.302333,1.24553,0.022942
-0.311224,1.26507,0.015487
-0.317843,1.27399,0.009921
-0.323861,1.27999,0.004855
-0.328123,1.27829,0.001251
-0.332379,1.27657,-0.002347
-0.33663,1.27482,-0.005941
-0.34064,1.2721,-0.009334
-0.3444,1.26841,-0.012519
-0.348623,1.26659,-0.01609
-0.352739,1.22886,-0.019664
-0.356831,1.227,-0.023123
-0.361943,1.22889,-0.027435
-0.366294,1.22791,-0.031112
-0.370382,1.22597,-0.034569
-0.378268,1.22109,-0.041241
-0.392178,1.23665,-0.052945
-0.405211,1.26437,-0.063878
-0.418748,1.27674,-0.075276
-0.428986,1.27779,-0.083918
-0.444124,1.27818,-0.0967
-0.459028,1.27736,-0.109287
-0.474624,1.27807,-0.122453
-0.491585,1.26769,-0.136803
-0.490118,1.13415,-0.135914
-0.487336,1.01801,-0.133869
-0.490973,0.913497,-0.137213
-0.486245,0.809047,-0.133494
-0.491108,0.727652,-0.137814
-0.488849,0.651639,-0.136105
-0.329901,-0.397354,-0.010365
-0.328583,-0.399097,-0.009232
-0.32726,-0.400832,-0.008094
-0.325931,-0.40256,-0.006951
-0.321962,-0.400695,-0.00352
-0.320634,-0.402392,-0.002378
-0.3193,-0.404081,-0.00123
-0.316921,-0.404311,0.000823
-0.311442,-0.400148,0.005563
-0.310115,-0.401784,0.006704
-0.306221,-0.399739,0.010071
-0.304896,-0.401345,0.011211
-0.303566,-0.402944,0.012355
-0.30021,-0.40156,0.015256
-0.296042,-0.402447,0.018852
-0.29337,-0.405534,0.021151
-0.28907,-0.402518,0.024871
-0.284568,-0.40625,0.028748
-0.27659,-0.400712,0.035649
-0.272397,-0.397498,0.039277
-0.259807,-0.39794,0.050146
-0.253153,-0.400843,0.055882
-0.242967,-0.400752,0.064676
-0.231569,-0.40145,0.074514
-0.222607,-0.394914,0.082267
-0.212826,-0.405406,0.090684
-0.201503,-0.408364,0.100451
-0.189719,-0.400961,0.110644
-0.174035,-0.399205,0.124188
-0.158006,-0.408829,0.138
-0.512034,-1.74738,-0.171165
-0.507521,-1.96724,-0.16785
-0.482059,-2.14864,-0.146349
-0.460721,-2.15636,-0.127948
-0.445327,-2.1555,-0.114657
-0.429979,-2.15444,-0.101403
-0.414677,-2.1532,-0.08819
-0.397232,-2.1391,-0.073093
-0.380814,-2.12964,-0.058894
-0.373774,-2.13167,-0.052822
-0.366728,-2.13367,-0.046744
-0.359675,-2.13562,-0.040661
-0.352616,-2.13753,-0.034572
-0.345842,-2.14136,-0.028734
-0.339049,-2.14515,-0.02288
-0.332516,-2.15088,-0.017255
-0.324862,-2.1487,-0.010642
-0.318292,-2.15434,-0.004985
-0.311172,-2.15601,0.001158
-0.303288,-2.15173,0.007975
-0.295561,-2.14839,0.014654
-0.287382,-2.14104,0.021735
-0.280306,-2.14254,0.027839
-0.273225,-2.14399,0.033948
-0.264068,-2.19329,0.041723
-0.25682,-2.19465,0.047977
-0.243353,-2.13453,0.059761
-0.236299,-2.13577,0.065848
-0.226791,-2.18876,0.073916
-0.214502,-2.21684,0.084451
-0.199849,-2.21894,0.097095
-0.064635,-0.523614,0.218304
-0.057308,-0.517429,0.224645
-0.145428,-2.16913,0.144208
-0.127649,-2.25488,0.15933
-0.112749,-2.25599,0.17219
-0.096502,-2.21396,0.186327
-0.038105,-0.433746,0.241444
-0.03366,-0.423905,0.245307
-0.029407,-0.412986,0.249008
-0.025304,-0.414994,0.252544
-0.022469,-0.422959,0.254971
-0.019657,-0.423891,0.257396
-0.016233,-0.44878,0.260286
-0.013206,-0.450638,0.262894
-0.011718,-0.450555,0.264179
-0.010077,-0.454459,0.265585
-0.008369,-0.459351,0.267047
-0.006852,-0.45924,0.268357
0.082862,-2.29061,0.340967
0.097987,-2.28929,0.354028
0.108081,-2.20605,0.362962
0.123188,-2.2124,0.375987
0.141291,-2.2574,0.391497
0.158669,-2.19569,0.406662
0.175342,-2.21733,0.420999
0.195528,-2.27148,0.438282
0.218547,-2.27243,0.458151
0.022701,-0.449253,0.293896
0.025343,-0.433544,0.296219
0.029062,-0.417504,0.299471
0.02712,-0.357934,0.297953
0.030307,-0.333512,0.300769
0.035034,-0.340269,0.304831
0.039527,-0.344982,0.308698
0.044521,-0.328682,0.313052
0.04931,-0.334119,0.317171
0.05457,-0.330889,0.321721
0.060765,-0.33129,0.327068
0.068027,-0.339533,0.333316
0.075564,-0.338916,0.339824
0.085167,-0.340121,0.34811
0.095531,-0.350425,0.357031
0.105265,-0.349792,0.365435
0.117142,-0.357455,0.375669
0.128949,-0.367171,0.385836
0.142881,-0.369158,0.397858
0.160249,-0.362693,0.412869
0.176441,-0.36593,0.426839
0.196014,-0.376455,0.443708
0.217304,-0.401405,0.462022
0.241246,-0.414163,0.482657
0.266876,-0.411975,0.504789
0.298113,-0.410446,0.531759
0.330491,-0.417107,0.559694
0.367083,-0.417112,0.591283
0.406903,-0.385985,0.625741
0.453054,-0.419011,0.665496
0.611673,-0.552066,0.802078
0.789614,-0.699077,0.955305
0.932188,-0.813245,1.07809
0.98065,-0.728692,1.12015
1.09254,-0.6647,1.21691
1.21814,-0.662982,1.32534
1.34086,-0.664962,1.43128
1.48125,-0.664891,1.55247
1.64598,-0.663262,1.69469
1.81998,-0.663169,1.84491
2.02735,-0.687011,2.02386
2.24992,-0.692013,2.216
2.27611,-0.616627,2.2388
2.27746,-0.548167,2.24015
2.28812,-0.482098,2.24953
2.28132,-0.426298,2.2438
2.28277,-0.372409,2.2452
2.28471,-0.33222,2.24698
2.28323,-0.291645,2.24581
2.28889,-0.251998,2.25079
2.28212,-0.224481,2.24503
2.27971,-0.197527,2.24301
2.28089,-0.170924,2.2441
2.27811,-0.144072,2.24178
2.27894,-0.117489,2.24256
2.27929,-0.104194,2.2429
2.27959,-0.090898,2.2432
2.28137,-0.07765,2.24477
2.28159,-0.064341,2.24499
2.28252,-0.051048,2.24583
2.28265,-0.037732,2.24597
2.28273,-0.024416,2.24608
2.28126,-0.011092,2.24485
2.28277,0.002217,2.24619
2.28121,0.015524,2.24487
2.28112,0.028832,2.24483
2.28704,0.04225,2.24998
2.28686,0.055591,2.24986
2.28664,0.068931,2.2497
2.28637,0.08227,2.24951
2.28606,0.095607,2.24927
2.28495,0.108907,2.24835
2.28455,0.122236,2.24804
2.28411,0.135563,2.24769
2.28309,0.162209,2.24688
2.2902,0.189521,2.2531
2.28656,0.216025,2.25002
2.28728,0.242934,2.25071
2.28555,0.269614,2.24929
2.28666,0.296659,2.25032
2.28723,0.337205,2.25092
2.2919,0.378559,2.25506
2.2879,0.418642,2.25171
2.29241,0.474113,2.25576
2.28647,0.527712,2.25077
1.79511,0.469994,1.82643
1.74743,0.521808,1.7854
2.16257,0.657132,2.14415
1.9029,0.69757,1.92008
1.6848,0.682939,1.73176
1.50603,0.679869,1.57742
1.35245,0.683528,1.44485
1.24036,0.756529,1.34827
1.24732,0.832726,1.35449
1.24039,0.921348,1.34873
1.25067,1.02736,1.35789
1.25376,1.13404,1.36084
1.2523,1.25452,1.35989
1.1212,1.27703,1.24679
1.00597,1.27701,1.1473
0.899847,1.27268,1.05568
0.805711,1.28184,0.974435
0.719528,1.27926,0.900028
0.646188,1.27607,0.836705
0.57946,1.26398,0.779067
0.458277,1.07278,0.673946
0.378796,0.906204,0.604891
0.276325,0.684425,0.515842
0.242541,0.614446,0.486493
0.217688,0.612118,0.465031
0.242985,0.697249,0.487095
0.265077,0.843037,0.506552
0.28794,0.9303,0.526519
0.322704,1.05752,0.556867
0.284266,1.02576,0.5236
0.252386,0.944642,0.495864
0.248802,1.06775,0.493095
0.247582,1.17971,0.492338
0.220167,1.27722,0.468929
0.19815,1.27924,0.449927
0.174475,1.26983,0.429463
0.151912,1.17902,0.409745
0.134126,1.16728,0.39436
0.118162,1.23376,0.380754
0.102961,1.17211,0.367468
0.090632,1.16735,0.356812
0.081494,1.19612,0.348999
0.072611,1.23471,0.341433
0.060307,1.18012,0.330666
0.051495,1.16616,0.323022
0.043788,1.16705,0.316371
0.036835,1.1818,0.310407
0.031598,1.2364,0.306031
0.027513,1.23674,0.302505
0.023428,1.23706,0.298979
0.01734,1.18442,0.293584
0.013117,1.17568,0.289916
0.009139,1.17292,0.286475
0.005014,1.16413,0.28289
0.001169,1.16432,0.279571
-0.002677,1.16448,0.276251
-0.006524,1.16462,0.272931
-0.010048,1.18673,0.269947
-0.013173,1.25682,0.267434
-0.017325,1.2569,0.26385
-0.021476,1.25696,0.260266
-0.025689,1.21499,0.256519
-0.029638,1.181,0.253019
-0.033518,1.17698,0.249659
-0.037346,1.16995,0.246336
-0.04121,1.16989,0.243
-0.048956,1.1707,0.236316
-0.057637,1.20841,0.228921
-0.066723,1.243,0.221169
-0.074397,1.22854,0.214506
-0.083777,1.16976,0.206253
-0.095651,1.1737,0.196012
-0.10682,1.2257,0.186507
-0.118584,1.21927,0.176335
-0.13388,1.16377,0.162984
-0.149123,1.19854,0.149916
-0.166176,1.24287,0.135311
-0.185373,1.16684,0.118538
-0.202297,1.22988,0.104094
-0.217047,1.16479,0.091188
-0.228737,1.16241,0.081091
-0.247273,1.22041,0.065242
-0.255323,1.21784,0.058286
-0.265485,1.16275,0.049367
-0.273153,1.15998,0.04274
-0.279674,1.17106,0.03714
-0.296584,1.22919,0.022695
-0.311747,1.27755,0.009733
-0.315961,1.27591,0.00609
-0.32039,1.2752,0.002265
-0.324597,1.27351,-0.001371
-0.328798,1.2718,-0.005003
-0.332535,1.26815,-0.008238
-0.336718,1.26639,-0.011854
-0.34066,1.26365,-0.015264
-0.34604,1.2307,-0.019995
-0.348858,1.22414,-0.022446
-0.352896,1.22228,-0.025936
-0.356927,1.2204,-0.029422
-0.361982,1.22227,-0.033781
-0.366535,1.22221,-0.037711
-0.37459,1.21828,-0.044676
-0.383711,1.21798,-0.052551
-0.392421,1.23176,-0.060034
-0.408766,1.27058,-0.074041
-0.419136,1.27265,-0.082988
-0.437003,1.28239,-0.098387
-0.449968,1.27614,-0.109596
-0.465068,1.27605,-0.122631
-0.482166,1.28108,-0.137379
-0.49084,1.14562,-0.145225
-0.490292,1.02311,-0.145075
-0.489556,0.918498,-0.144716
-0.487773,0.818688,-0.143441
-0.488145,0.735687,-0.143981
-0.487389,0.660896,-0.143527
-0.330148,-0.400877,-0.01613
-0.325927,-0.402254,-0.012412
-0.323032,-0.401846,-0.009859
-0.320668,-0.402129,-0.007775
-0.318307,-0.402392,-0.005695
-0.316985,-0.404081,-0.004534
-0.315658,-0.405763,-0.003368
-0.313812,-0.406708,-0.001744
-0.312476,-0.408371,-0.00057
-0.310626,-0.409291,0.001058
-0.305239,-0.405034,0.005819
-0.30592,-0.40961,0.005206
-0.302573,-0.408253,0.008161
-0.298243,-0.405371,0.011985
-0.294433,-0.403196,0.01535
-0.29015,-0.400233,0.019134
-0.285075,-0.399486,0.02361
-0.281605,-0.404717,0.026655
-0.276564,-0.4038,0.031101
-0.272872,-0.401373,0.034362
-0.268439,-0.404841,0.038261
-0.262606,-0.405851,0.0434
-0.250497,-0.39554,0.054103
-0.241775,-0.401566,0.061776
-0.233939,-0.401549,0.068684
-0.224107,-0.39712,0.077364
-0.214515,-0.404098,0.085802
-0.202368,-0.400989,0.096518
-0.191194,-0.399069,0.106374
-0.178305,-0.404656,0.117722
-0.164729,-0.40769,0.129682
-0.150012,-0.400877,0.142674
-0.514185,-1.74643,-0.18196
-0.503376,-1.93785,-0.172942
-0.507375,-2.14255,-0.177013
-0.486081,-2.14982,-0.15826
-0.462967,-2.14804,-0.137878
-0.441828,-2.1555,-0.119263
-0.427157,-2.15735,-0.106334
-0.410241,-2.14639,-0.091392
-0.390996,-2.12058,-0.074357
-0.382248,-2.11196,-0.066622
-0.368404,-2.11603,-0.054428
-0.361472,-2.11801,-0.048322
-0.350839,-2.14341,-0.039017
-0.343818,-2.14528,-0.032832
-0.337356,-2.15104,-0.027151
-0.329758,-2.14891,-0.020447
-0.32272,-2.15066,-0.014246
-0.315149,-2.14844,-0.007566
-0.308112,-2.15011,-0.001367
-0.300068,-2.14385,0.005741
-0.292437,-2.1405,0.012478
-0.285426,-2.14203,0.018654
-0.278411,-2.14353,0.024835
-0.27285,-2.15783,0.029699
-0.268945,-2.18794,0.033061
-0.26178,-2.18934,0.039374
-0.25461,-2.19069,0.045691
-0.242173,-2.13949,0.056792
-0.235166,-2.14073,0.062966
-0.226337,-2.20067,0.07059
-0.213748,-2.22479,0.081624
-0.198868,-2.22292,0.094746
-0.066987,-0.532346,0.215517
-0.058745,-0.512264,0.222836
-0.143773,-2.15317,0.143502
-0.127012,-2.25488,0.158008
-0.112246,-2.25599,0.171022
-0.096425,-2.22295,0.185058
-0.038374,-0.435744,0.240999
-0.033877,-0.420906,0.245003
-0.02973,-0.417986,0.248667
-0.02562,-0.418994,0.252287
-0.022807,-0.424959,0.254751
-0.019862,-0.433889,0.257324
-0.016601,-0.450779,0.260154
-0.013651,-0.450638,0.262755
-0.012072,-0.453552,0.264139
-0.010588,-0.45346,0.265447
-0.008981,-0.456355,0.266857
-0.007354,-0.45924,0.268283
0.081649,-2.29161,0.341861
0.096644,-2.29029,0.355084
0.112977,-2.19231,0.369743
0.131197,-2.24538,0.385665
0.145887,-2.24348,0.39862
0.164166,-2.19759,0.414856
0.182832,-2.24096,0.431196
0.201181,-2.27514,0.447281
0.024341,-0.471023,0.296193
0.027762,-0.435884,0.299303
0.031104,-0.417826,0.302297
0.026572,-0.35174,0.298478
0.030779,-0.327972,0.30225
0.034543,-0.336024,0.305547
0.038231,-0.343044,0.30878
0.042682,-0.330054,0.312738
0.047862,-0.332204,0.317299
0.053646,-0.326618,0.322413
0.05955,-0.335574,0.327594
0.066634,-0.3343,0.333842
0.074036,-0.337988,0.340358
0.081726,-0.333704,0.347149
0.090141,-0.342941,0.354542
0.099323,-0.349348,0.36262
0.11248,-0.357329,0.374198
0.126383,-0.36894,0.386423
0.141848,-0.363786,0.400071
0.15705,-0.363768,0.413473
0.173066,-0.357165,0.42761
0.191364,-0.372517,0.4437
0.212612,-0.40499,0.462345
0.233942,-0.417996,0.481114
0.257426,-0.406356,0.501848
0.285982,-0.409728,0.527014
0.316707,-0.415861,0.554084
0.358508,-0.423254,0.590915
0.368033,-0.378794,0.599431
0.417618,-0.399391,0.643089
0.468272,-0.440642,0.687635
0.604414,-0.556292,0.807346
0.816091,-0.73554,0.993477
0.927495,-0.824747,1.09145
0.955534,-0.739652,1.1164
0.964171,-0.664734,1.12421
1.07653,-0.669074,1.22326
1.19261,-0.663725,1.3256
1.31267,-0.666197,1.43143
1.46733,-0.664891,1.56778
1.62843,-0.6624,1.70981
1.81967,-0.669203,1.87838
2.00851,-0.687011,2.04482
2.21372,-0.687304,2.22573
2.22929,-0.609674,2.23966
2.23199,-0.542318,2.24222
2.22979,-0.487757,2.24043
2.22759,-0.433602,2.23863
2.23435,-0.381327,2.24472
2.2289,-0.34048,2.24003
2.232,-0.30108,2.24287
2.23396,-0.261543,2.2447
2.23181,-0.234836,2.24288
2.23397,-0.208613,2.24486
2.23821,-0.182538,2.24867
2.23854,-0.156121,2.24902
2.23045,-0.129238,2.24196
2.23083,-0.116102,2.24233
2.23117,-0.102964,2.24267
2.23147,-0.089824,2.24297
2.23172,-0.076683,2.24323
2.23194,-0.06354,2.24345
2.23061,-0.050362,2.24231
2.22773,-0.037176,2.23981
2.22781,-0.024056,2.23992
2.23085,-0.01095,2.24264
2.23385,0.002191,2.24531
2.23681,0.015366,2.24795
2.23672,0.028539,2.24791
2.23809,0.041738,2.24915
2.23791,0.054918,2.24903
2.23769,0.068097,2.24887
2.23818,0.081301,2.24934
2.23787,0.094482,2.2491
2.23752,0.10766,2.24883
2.23713,0.120837,2.24852
2.23745,0.134055,2.24884
2.23795,0.160511,2.24935
2.23827,0.186989,2.2497
2.23693,0.213346,2.24859
2.23691,0.239846,2.24864
2.23746,0.26645,2.24919
2.23758,0.306365,2.24941
2.24326,0.347243,2.25453
2.24184,0.387231,2.25338
2.24002,0.427231,2.25188
2.23771,0.480727,2.24999
2.23691,0.534772,2.24943
1.74945,0.483992,1.81956
1.8416,0.554597,1.90098
2.2039,0.67573,2.2207
1.97448,0.70515,2.01853
1.74694,0.680613,1.81787
1.5534,0.676806,1.64724
1.38649,0.678893,1.5001
1.2458,0.687887,1.3761
1.24679,0.758578,1.37716
1.24488,0.838927,1.37569
1.24502,0.933389,1.37606
1.25306,1.02874,1.3834
1.24558,1.13737,1.3771
1.24993,1.25245,1.38124
1.11679,1.28411,1.26395
0.993002,1.27292,1.15479
0.891121,1.27268,1.06498
0.796369,1.27957,0.981464
0.713801,1.28164,0.90868
0.640674,1.28981,0.844234
0.575456,1.28017,0.786713
0.302594,0.743706,0.544734
0.258452,0.650807,0.505572
0.231397,0.601272,0.481588
0.236276,0.679706,0.486098
0.239272,0.759096,0.488951
0.263649,0.847579,0.510678
0.348732,1.10779,0.586379
0.307293,1.12697,0.549898
0.274544,1.13065,0.521037
0.256754,1.25112,0.505675
0.230878,1.27666,0.482932
0.205003,1.28142,0.460133
0.182204,1.2772,0.440023
0.158471,1.20832,0.418917
0.140652,1.17026,0.403107
0.12273,1.21722,0.387432
0.105934,1.17727,0.372519
0.092822,1.16467,0.360926
0.082116,1.17464,0.351514
0.072703,1.25161,0.343421
0.06539,1.21042,0.336864
0.05501,1.17664,0.327623
0.046986,1.17259,0.320539
0.039591,1.17842,0.314035
0.035052,1.24203,0.310203
0.030986,1.24239,0.30662
0.026919,1.24273,0.303035
0.022728,1.24005,0.299334
0.016425,1.18042,0.293618
0.012219,1.17069,0.289884
0.008202,1.16492,0.286327
0.004388,1.16513,0.282966
0.000501,1.16232,0.279532
-0.003303,1.16248,0.276178
-0.007055,1.16562,0.272878
-0.010117,1.21773,0.270318
-0.013609,1.26182,0.267357
-0.017739,1.2619,0.263716
-0.02187,1.26196,0.260075
-0.026072,1.21099,0.256235
-0.02998,1.181,0.25271
-0.033814,1.17498,0.249313
-0.037559,1.16295,0.24598
-0.04133,1.15989,0.242647
-0.049104,1.1697,0.23582
-0.058247,1.2294,0.227919
-0.067138,1.25599,0.220152
-0.075971,1.17035,0.212137
-0.086795,1.15646,0.202557
-0.099723,1.18128,0.191227
-0.110612,1.22723,0.18175
-0.125409,1.16196,0.16853
-0.141761,1.17145,0.15414
-0.156119,1.23449,0.141651
-0.174908,1.1548,0.124874
-0.198589,1.21219,0.104151
-0.21151,1.21599,0.09277
-0.223313,1.16258,0.082223
-0.242525,1.20289,0.065393
-0.250568,1.20133,0.058298
-0.258737,1.17898,0.051037
-0.266704,1.15751,0.043956
-0.278582,1.17491,0.033531
-0.287428,1.19652,0.02579
-0.304254,1.25356,0.011109
-0.312219,1.2692,0.004129
-0.317676,1.27329,-0.000671
-0.32206,1.27256,-0.004538
-0.327117,1.27466,-0.00899
-0.331284,1.27292,-0.012668
-0.335445,1.27115,-0.016341
-0.337821,1.22588,-0.018557
-0.341829,1.22408,-0.022094
-0.34583,1.22225,-0.025627
-0.350323,1.22228,-0.029588
-0.357091,1.23077,-0.035532
-0.365131,1.22691,-0.042629
-0.371557,1.21734,-0.048321
-0.379508,1.21331,-0.05534
-0.39004,1.23363,-0.064571
-0.400434,1.25291,-0.073683
-0.410682,1.27117,-0.082669
-0.42184,1.27594,-0.092493
-0.432506,1.2787,-0.101888
-0.446822,1.27706,-0.114513
-0.463963,1.28334,-0.129608
-0.481649,1.27575,-0.145219
-0.487553,1.13502,-0.150799
-0.488458,1.00749,-0.151937
-0.489203,0.899709,-0.152881
-0.486951,0.801925,-0.151157
-0.490955,0.720416,-0.154904
-0.491677,0.643899,-0.155744
-0.328123,-0.401582,-0.020133
-0.319758,-0.404279,-0.012605
-0.31175,-0.396633,-0.005371
-0.310459,-0.398298,-0.004213
-0.309163,-0.399956,-0.00305
-0.309892,-0.404521,-0.003719
-0.308576,-0.406175,-0.002538
-0.307254,-0.407822,-0.001351
-0.29992,-0.400607,0.005275
-0.297123,-0.399981,0.007797
-0.295821,-0.40156,0.008965
-0.294515,-0.403131,0.010137
-0.293203,-0.404695,0.011315
-0.290421,-0.403994,0.013823
-0.287649,-0.403269,0.016322
-0.284058,-0.404786,0.019553
-0.279515,-0.404717,0.023645
-0.271695,-0.399168,0.030705
-0.267229,-0.39891,0.034728
-0.262865,-0.402312,0.038651
-0.253517,-0.396897,0.047086
-0.245691,-0.408434,0.054104
-0.238774,-0.399122,0.06036
-0.231464,-0.3999,0.066944
-0.222973,-0.397954,0.074598
-0.214494,-0.399366,0.082232
-0.202493,-0.396357,0.093051
-0.191825,-0.395401,0.102663
-0.179482,-0.401992,0.113764
-0.162841,-0.404954,0.128747
-0.148149,-0.402515,0.141989
-0.154666,-0.452729,0.135983
-0.509327,-1.74455,-0.186981
-0.503542,-1.92746,-0.182263
-0.510248,-2.14068,-0.188878
-0.48159,-2.1479,-0.163081
-0.458908,-2.14707,-0.142646
-0.435769,-2.14291,-0.121791
-0.421853,-2.14765,-0.109268
-0.405676,-2.13958,-0.094674
-0.39469,-2.11843,-0.08472
-0.380124,-2.11781,-0.071597
-0.366374,-2.1219,-0.059222
-0.358573,-2.11801,-0.052184
-0.351701,-2.11995,-0.045999
-0.344823,-2.12185,-0.039808
-0.333707,-2.14417,-0.029854
-0.32675,-2.14596,-0.023592
-0.319788,-2.14771,-0.017325
-0.31269,-2.14844,-0.010933
-0.304067,-2.1373,-0.003135
-0.296389,-2.133,0.003792
-0.289107,-2.13162,0.010356
-0.282192,-2.13315,0.016581
-0.275272,-2.13463,0.022811
-0.270237,-2.15289,0.027297
-0.265953,-2.17903,0.031086
-0.258884,-2.18043,0.03745
-0.251812,-2.18178,0.043818
-0.240113,-2.13651,0.054478
-0.233183,-2.13775,0.060717
-0.226249,-2.13896,0.06696
-0.218352,-2.21076,0.07388
-0.204087,-2.21393,0.086722
-0.065919,-0.518415,0.215751
-0.059011,-0.516251,0.22198
-0.142944,-2.15317,0.141965
-0.125557,-2.23691,0.157402
-0.111048,-2.23801,0.170469
-0.096075,-2.22395,0.183995
-0.038549,-0.433746,0.240635
-0.034086,-0.416906,0.244701
-0.029999,-0.409986,0.248401
-0.025945,-0.422994,0.252018
-0.023156,-0.426958,0.25452
-0.020116,-0.441887,0.257218
-0.016981,-0.452778,0.260012
-0.014015,-0.453636,0.262682
-0.012031,-0.468538,0.26443
0.056693,-2.25731,0.321522
0.06515,-2.28477,0.329067
0.073304,-2.30119,0.336368
0.080762,-2.30059,0.343088
0.095028,-2.28729,0.355975
0.11092,-2.18533,0.370566
0.128924,-2.23842,0.386641
0.143429,-2.23652,0.399712
0.162582,-2.20356,0.417055
0.180094,-2.236,0.432742
0.206614,-2.27876,0.456517
0.021922,-0.44303,0.295083
0.02574,-0.438174,0.298536
0.029341,-0.432274,0.301796
0.032351,-0.413206,0.304558
0.026778,-0.358599,0.299685
0.031483,-0.330547,0.303999
0.035983,-0.342452,0.308021
0.040332,-0.334714,0.31196
0.04544,-0.342137,0.31654
0.050939,-0.334677,0.321515
0.056823,-0.334183,0.326816
0.062658,-0.337793,0.332063
0.069984,-0.341594,0.338652
0.079129,-0.342032,0.346889
0.088692,-0.342941,0.355501
0.097788,-0.349348,0.363677
0.107822,-0.357161,0.372696
0.119163,-0.355826,0.382915
0.131212,-0.369637,0.393732
0.145045,-0.367722,0.406198
0.15992,-0.370128,0.419592
0.178819,-0.361567,0.43664
0.206392,-0.402444,0.461368
0.230174,-0.416459,0.482754
0.25388,-0.405625,0.504138
0.279483,-0.412649,0.527182
0.307913,-0.413132,0.552792
0.346622,-0.421945,0.587638
0.363338,-0.378211,0.602814
0.406839,-0.397478,0.641948
0.454396,-0.436817,0.684683
0.606795,-0.569394,0.821611
0.863077,-0.79171,1.05188
0.93273,-0.707557,1.11485
1.04327,-0.662946,1.21455
1.15783,-0.667463,1.31773
1.27588,-0.66302,1.42409
1.40837,-0.663731,1.54343
1.56754,-0.664768,1.68682
1.76163,-0.665811,1.86165
1.95348,-0.687358,2.03442
2.17107,-0.680801,2.23045
2.18418,-0.603317,2.24247
2.18603,-0.53647,2.24432
2.18531,-0.469485,2.24384
2.18657,-0.416606,2.24512
2.18566,-0.363565,2.24445
2.18896,-0.324541,2.24752
2.18817,-0.284986,2.24692
2.18034,-0.244774,2.23997
2.18106,-0.218757,2.24069
2.18236,-0.192805,2.24193
2.18275,-0.166783,2.24235
2.18297,-0.140765,2.24262
2.18377,-0.114792,2.24341
2.18484,-0.101836,2.24441
2.18513,-0.08884,2.24471
2.18538,-0.075843,2.24497
2.18262,-0.062759,2.24252
2.17981,-0.049709,2.24002
